epoch,lr,train_loss,train_mae,train_rmse,train_under_rate,train_over_rate,train_within_1,test_loss,test_mae,test_rmse,test_rounded_accuracy,test_under_rate,test_over_rate,test_within_1,epoch_time_sec
22,0.000998818190648806,0.16474181322256723,0.20612104667349415,0.4056208680108154,0.07911702017903201,0.08546265270823851,0.9566403192231832,nan,nan,nan,nan,nan,nan,nan,75.61179260909557
23,0.00099870835949,0.1639869177142779,0.2056340397322106,0.4046668265239001,0.07846985525716886,0.08556138977393415,0.9569691615839782,nan,nan,nan,nan,nan,nan,nan,71.34849009662867
24,0.0009985936556290034,0.1624938702881336,0.2047551152803065,0.4028309733840097,0.07843787710514338,0.08507203277196176,0.957571493248369,nan,nan,nan,nan,nan,nan,nan,71.37940482795238
25,0.0009984740801978979,0.16149598131577172,0.2043561036071916,0.4015832586529588,0.07815485844333181,0.08462880412683962,0.9577327555757852,nan,nan,nan,nan,nan,nan,nan,72.62091028690338
26,0.0009983496343768442,0.16318313069144885,0.20437479925276894,0.40368115412757344,0.07789872371415567,0.08467281080260962,0.9577618461538462,nan,nan,nan,nan,nan,nan,nan,70.75973741710186
27,0.0009982203193940726,0.16041791393856208,0.20350105794833864,0.4002357672998646,0.07784840175997572,0.08421745046275224,0.9582010984676074,nan,nan,nan,nan,nan,nan,nan,75.31084585934877
28,0.0009980861365258698,0.1591514390905698,0.20237770792558032,0.39865853093694475,0.07708553846153846,0.0840435976331361,0.9588772471552116,nan,nan,nan,nan,nan,nan,nan,70.97173459082842
29,0.0009979470870965664,0.15919840500255425,0.20240998551054468,0.39870761757117884,0.07730931998179336,0.083766345622819,0.9585266769837657,nan,nan,nan,nan,nan,nan,nan,71.1572121232748
30,0.000997803172478524,0.15962241982420286,0.20251393426642392,0.3992365444172095,0.07757210377787893,0.08352867850098619,0.9586776125018965,nan,nan,nan,nan,nan,nan,nan,70.3667886480689
31,0.0009976543940921222,0.15743550663193068,0.20098417514413594,0.39650584423319124,0.07666141344257321,0.0831675848884843,0.9593863571536945,nan,nan,nan,nan,nan,nan,nan,70.55647362023592
32,0.000997500753405743,0.15648291032016276,0.2004739026039296,0.39529856425317567,0.07619971597633136,0.082956691245638,0.9597139238355333,nan,nan,nan,nan,nan,nan,nan,76.26123436540365
33,0.0009973422519357583,0.15632820638020833,0.2002900538139129,0.39510697146327,0.07626234076771354,0.08257218510089516,0.9596872741617357,nan,nan,nan,nan,nan,nan,nan,71.14217459410429
34,0.0009971788912465137,0.15546999284625054,0.1998413430719921,0.3940084356818827,0.07604317523896222,0.0824123550295858,0.9600336082536792,nan,nan,nan,nan,nan,nan,nan,71.4459663555026
35,0.0009970106729503133,0.15498786656558514,0.19946452394363526,0.3934140097623652,0.07563969291458049,0.0824945070550751,0.9602312086178122,nan,nan,nan,nan,nan,nan,nan,70.56446129083633
36,0.0009968375987074035,0.15586052997907002,0.1998608092948718,0.3945166553012938,0.07597549385525718,0.08251526505841299,0.960164234865726,nan,nan,nan,nan,nan,nan,nan,71.20916216820478
37,0.0009966596702259572,0.15518185249467692,0.19926397935631923,0.39366024891476337,0.07540473008648156,0.08255223425883781,0.9603162822030041,nan,nan,nan,nan,nan,nan,nan,75.85761385411024
38,0.000996476889262057,0.15522566405435403,0.19920579114512213,0.3937179577577862,0.0755290171445911,0.08252378212714308,0.9602118209679866,nan,nan,nan,nan,nan,nan,nan,71.14292250573635
39,0.0009962892576196771,0.15338184299568336,0.19796793383022304,0.3913712173399772,0.07516826217569413,0.08180307813685328,0.9609274525868609,nan,nan,nan,nan,nan,nan,nan,70.62999008595943
40,0.000996096777150666,0.1533824906349182,0.19783520821954179,0.3913763964030435,0.07489901137915339,0.08197912668790776,0.9608530917918373,0.14650045335292816,0.19322619452662723,0.38250702823605376,0.846390459717797,0.0900827674101047,0.06352677287209832,0.9634350842057351,70.77748166024685
41,0.000995899449754728,0.15270482072234154,0.19739655185100896,0.39049996555414046,0.07490352662721894,0.08155474313457746,0.9611326111363981,nan,nan,nan,nan,nan,nan,nan,72.23020768910646
42,0.000995697277379405,0.15218771173556644,0.19710575646715217,0.3898474036004239,0.07456093946290396,0.08179048884842968,0.9613985046275224,nan,nan,nan,nan,nan,nan,nan,73.80617687106133
43,0.000995490262020057,0.1525353329827388,0.19737419369215597,0.3902936423717797,0.07514090608405401,0.0812625701714459,0.9610256592322864,nan,nan,nan,nan,nan,nan,nan,70.96278329193592
44,0.0009952784057198417,0.15177921423316001,0.19669475379305112,0.38932308074025995,0.07439183614019117,0.08129899681383705,0.9613842913063269,nan,nan,nan,nan,nan,nan,nan,70.29859159141779
45,0.0009950617105696953,0.1519177645991246,0.19692541297792443,0.3894981356488262,0.0744922409346078,0.08149701835836747,0.9613716231224397,nan,nan,nan,nan,nan,nan,nan,70.65867518633604
46,0.0009948401787083115,0.15061348557968934,0.19590919849036564,0.38783638020541666,0.07454563374298286,0.08057966317705963,0.9618442542861477,nan,nan,nan,nan,nan,nan,nan,73.04784880578518
47,0.0009946138123221205,0.1508819213261207,0.19590135246927629,0.3881815170226174,0.073983771810044,0.08117081596115916,0.9618967950235169,nan,nan,nan,nan,nan,nan,nan,72.37470158189535
48,0.0009943826136452668,0.1508575986425082,0.19589417517258384,0.38813989198737664,0.07378318676983765,0.08119188226369291,0.9621507668032165,nan,nan,nan,nan,nan,nan,nan,70.5745646879077
49,0.0009941465849595884,0.14948696425557137,0.1949542684437111,0.38636742780358935,0.07365349355181308,0.08052067121832802,0.9621967288727052,nan,nan,nan,nan,nan,nan,nan,71.33203323930502
50,0.0009939057285945926,0.15010216188927492,0.1953878817800789,0.3871681553669782,0.07403622758306783,0.08057991928387194,0.9619767756030951,nan,nan,nan,nan,nan,nan,nan,70.59590131789446
51,0.000993660046927435,0.1485456062903007,0.19428383739189806,0.3851427753250352,0.0733559617660446,0.08013861932938857,0.962684993475952,nan,nan,nan,nan,nan,nan,nan,75.82717338204384
52,0.000993409542382894,0.148813358604908,0.19442282356622667,0.3854968070347087,0.07346332635411926,0.08035674707935063,0.9624980160825368,nan,nan,nan,nan,nan,nan,nan,70.78641786426306
53,0.0009931542174333489,0.14959508494039375,0.19481929339250492,0.3865120218530161,0.07386267334243665,0.08014391382187831,0.9622422746169018,nan,nan,nan,nan,nan,nan,nan,70.49779533594847
54,0.0009928940745987534,0.1489412544866403,0.19437243257851616,0.3856715816485461,0.073808684569868,0.07980033742982856,0.962576127446518,nan,nan,nan,nan,nan,nan,nan,70.62083058804274
55,0.0009926291164466124,0.1480708835820357,0.19387688544037324,0.3845235256367688,0.07327543984220908,0.07986340039447731,0.9627985325443787,nan,nan,nan,nan,nan,nan,nan,70.20361266285181
56,0.000992359345591956,0.14795044544835886,0.19399846702890305,0.38436926559477197,0.07359814413594296,0.07949051737217418,0.9626370699438629,nan,nan,nan,nan,nan,nan,nan,75.22597020864487
57,0.0009920847646973136,0.1480707099189361,0.19401518964307388,0.3845430848280837,0.07360784342284935,0.07937591989076012,0.9626015099377939,nan,nan,nan,nan,nan,nan,nan,71.30711334943771
58,0.0009918053764726876,0.14741918650766214,0.1935145926263086,0.3836812737547551,0.0732829191321499,0.07926251191018055,0.9628633821878319,nan,nan,nan,nan,nan,nan,nan,71.10610835254192
59,0.000991521183675527,0.1474472723454237,0.1935063743172508,0.38372663860360956,0.07320286693976635,0.07937881960248824,0.9630130395994538,nan,nan,nan,nan,nan,nan,nan,70.9622195288539
60,0.0009912321891107005,0.14741983838379383,0.19328853482020938,0.38368977827141765,0.07276947473827947,0.07957694067668032,0.9629916091640115,0.15753484040498733,0.2038582951183432,0.3967451979610382,0.8356375056895767,0.11605749658625399,0.048304997724169324,0.959394010013655,70.76181702315807
61,0.000990938395630467,0.14654044584433237,0.19291312538878774,0.38253964528339907,0.07301474616901836,0.07899789167045972,0.96322912092247,nan,nan,nan,nan,nan,nan,nan,75.03745578974485
62,0.00099063980613445,0.1461991960008939,0.1924498278997876,0.3820978265715502,0.07281720527992717,0.07883088696707631,0.9634166748596571,nan,nan,nan,nan,nan,nan,nan,71.48516095429659
63,0.0009903364235696072,0.14647162724037965,0.19279928140646335,0.38244348760652,0.07312653497193142,0.07885543680776817,0.9633622928235472,nan,nan,nan,nan,nan,nan,nan,70.51899152249098
64,0.000990028250930202,0.14594778315722942,0.19232592920270064,0.3817517467929246,0.07248441571840389,0.07906156030951297,0.9638370820816264,nan,nan,nan,nan,nan,nan,nan,71.72609870880842
65,0.000989715291257774,0.14514520147939522,0.19153523235282963,0.3807122916119344,0.07239819875587923,0.0784418449400698,0.964077845546958,nan,nan,nan,nan,nan,nan,nan,70.71407859772444
66,0.0009893975476411086,0.14498667898277443,0.19140751926869976,0.3805155902173025,0.07227083841602185,0.07854211621908663,0.9637082809892278,nan,nan,nan,nan,nan,nan,nan,75.79871175438166
67,0.0009890750232162072,0.14527845192948977,0.19155783702207554,0.3808898306625511,0.07250815718403884,0.07844987042937339,0.9636596838112578,nan,nan,nan,nan,nan,nan,nan,70.93481920659542
68,0.0009887477211662557,0.14493599769473076,0.191207239502731,0.3804397839814993,0.07226513852222728,0.07816532240934608,0.9640021374601729,nan,nan,nan,nan,nan,nan,nan,70.57574997842312
69,0.000988415644721593,0.14428790504237016,0.19074765945986952,0.37960016888791215,0.07200572659687453,0.07810396115915642,0.9641048168714914,nan,nan,nan,nan,nan,nan,nan,70.82702497392893
70,0.00098807879715968,0.1460009756187598,0.19086614843157335,0.3818358963929396,0.07206803580640267,0.07779097435897436,0.9641766299499317,nan,nan,nan,nan,nan,nan,nan,71.05003271251917
71,0.0009877371818050654,0.14426345333456994,0.19076348215369443,0.3795589305436299,0.07235201213776361,0.07772188499468972,0.964103516917008,nan,nan,nan,nan,nan,nan,nan,76.49657040834427
72,0.0009873908020293556,0.14409396565953891,0.19067056223448642,0.37933474380910476,0.07192475921711425,0.07829980154756486,0.9642381028675466,nan,nan,nan,nan,nan,nan,nan,71.20827627927065
73,0.0009870396612511787,0.1433675049543381,0.19020142904149598,0.37837349095597084,0.07138635958124716,0.07832415597026247,0.9645772174176908,nan,nan,nan,nan,nan,nan,nan,71.34983664005995
74,0.0009866837629361525,0.1435982747723659,0.19044464766348052,0.37866870462481633,0.07153672947959339,0.07809310635715369,0.9643108966772872,nan,nan,nan,nan,nan,nan,nan,71.49221406131983
75,0.0009863231105968497,0.1432369988312324,0.19028541195380064,0.3782026983967346,0.07196971992110454,0.07741472067971476,0.9643487276589289,nan,nan,nan,nan,nan,nan,nan,73.28117749840021
76,0.0009859577077927634,0.14269657676418623,0.18975192889925657,0.3774897444552191,0.07181192292520103,0.0772878191473221,0.9645154981034745,nan,nan,nan,nan,nan,nan,nan,72.59655964374542
77,0.0009855875581302716,0.14421484360595543,0.1896861641253224,0.379495071206641,0.07117823092095281,0.07732665513579123,0.9648610116825975,nan,nan,nan,nan,nan,nan,nan,70.57445562630892
78,0.000985212665262602,0.14304370069503783,0.18902493164921863,0.37794735244655764,0.07135324047944167,0.07659231194052496,0.9650909434076771,nan,nan,nan,nan,nan,nan,nan,70.74828213453293
79,0.000984833032889796,0.14345372046033542,0.18923837652670308,0.3784755331212415,0.07128770990744955,0.0768755090274617,0.9649910483993325,nan,nan,nan,nan,nan,nan,nan,70.73201498389244
80,0.000984448664758672,0.14154746893544992,0.18881393435176755,0.3759511043853949,0.07123047792444243,0.07667991139432559,0.9650372787133971,0.14643796548247337,0.19360700329995448,0.38246896897995514,0.8470043513882567,0.09700944924897588,0.05598619936276741,0.9631735639508421,75.59892780333757
81,0.000984059564662788,0.14085358139375845,0.18821727519534212,0.37504084363245405,0.07098145106964042,0.07649080139584281,0.9654502175694128,nan,nan,nan,nan,nan,nan,nan,71.86627599596977
82,0.0009836657364424048,0.1400188636481762,0.18770859042633894,0.37392255240522554,0.07017935851919284,0.0767377781823699,0.9659814170839023,nan,nan,nan,nan,nan,nan,nan,71.42505808919668
83,0.000983267183984448,0.14068802341322104,0.18819409370732817,0.3747998199965054,0.07087190411166742,0.07648765285996055,0.9653338843878015,nan,nan,nan,nan,nan,nan,nan,70.60183475166559
84,0.00098286391122247,0.13962531452377638,0.18731557426794113,0.3734002673894387,0.07062978000303444,0.07593347413139129,0.9656205686542254,nan,nan,nan,nan,nan,nan,nan,70.91794130206108
85,0.0009824559221366094,0.13837250845630963,0.1863550686352602,0.3717112459172773,0.06994045213169474,0.07575279502351692,0.9660631030192687,nan,nan,nan,nan,nan,nan,nan,75.30733972787857
86,0.000982043220753554,0.13914208858211835,0.18695489258079198,0.37273531367686213,0.0703519842209073,0.07574522712790169,0.9658721323016234,nan,nan,nan,nan,nan,nan,nan,71.01000815629959
87,0.0009816258111465,0.1383221121231715,0.18625666298740706,0.3716381022441045,0.069914338947049,0.075652449704142,0.9662512019420422,nan,nan,nan,nan,nan,nan,nan,70.99361867457628
88,0.0009812036974351116,0.13857049635549387,0.18649876300068274,0.37197423021924614,0.07020153421332119,0.07543376240327719,0.9660463262023972,nan,nan,nan,nan,nan,nan,nan,70.40815610438585
89,0.0009807768837854806,0.13795305182536444,0.18606724635867092,0.37114067168700837,0.07012594143529055,0.07523154726141708,0.9662740719162495,nan,nan,nan,nan,nan,nan,nan,71.2614338696003
90,0.0009803453744100857,0.13687977356712022,0.1852215682559551,0.36968610688712705,0.0696305798816568,0.07497636291913215,0.9666632413897739,nan,nan,nan,nan,nan,nan,nan,74.11586672067642
91,0.0009799091735677502,0.13790922834475836,0.1857759582859202,0.37109043819182747,0.06993678774085875,0.07501438446366257,0.966348533454711,nan,nan,nan,nan,nan,nan,nan,70.96611359715462
92,0.0009794682855636,0.13818718358377616,0.18607286858026095,0.37145474228895997,0.0699867540585647,0.0750306053709604,0.9662184214838416,nan,nan,nan,nan,nan,nan,nan,70.29431349039078
93,0.0009790227147490219,0.13698624811569848,0.18556752051092398,0.3698262596419815,0.07000380154756486,0.07438006129570626,0.9664813060233652,nan,nan,nan,nan,nan,nan,nan,71.01059657335281
94,0.00097857246552162,0.1357056451936563,0.18456684618229405,0.3681058387682995,0.06960633227127902,0.07390655985434684,0.9669299384008496,nan,nan,nan,nan,nan,nan,nan,70.70587010681629
95,0.000978117542325172,0.13656386047601698,0.18509400989038083,0.36924978201505915,0.06973633621605219,0.07414585829160977,0.9667033093612502,nan,nan,nan,nan,nan,nan,nan,74.12183406949043
96,0.0009776579496495869,0.13584683278699716,0.18454523425883781,0.36827720381108636,0.06928650584129874,0.07405171294189046,0.9670023583674708,nan,nan,nan,nan,nan,nan,nan,70.34576981514692
97,0.0009771936920308583,0.13513829886416595,0.1840228126327568,0.3673216443736888,0.06915305719921104,0.07379727507206797,0.9672834993172508,nan,nan,nan,nan,nan,nan,nan,70.25467874109745
98,0.0009767247740510218,0.13455213075876235,0.1835165298228645,0.36652246121200055,0.06877320831436808,0.07358781854043392,0.967432345926263,nan,nan,nan,nan,nan,nan,nan,71.02561359107494
99,0.0009762512003381084,0.13467433941860993,0.18356454680625095,0.36667976217890647,0.06889071885905022,0.0735550744955242,0.9673884278561675,nan,nan,nan,nan,nan,nan,nan,70.63865246623755
100,0.0009757729755660996,0.13487028835713863,0.18376978153922016,0.3669548940455195,0.06911415930814747,0.07362696282809893,0.9673406135639508,0.13799275293946267,0.18890955820436958,0.37125634334490226,0.8548892853891671,0.08065412835685025,0.0644565862539827,0.9671473463814292,75.99850822985172
101,0.0009752901044548805,0.13416240107019742,0.1830861634425732,0.3659928130237846,0.06854838780154757,0.07353952237900167,0.9677287464724624,nan,nan,nan,nan,nan,nan,nan,69.75186535716057
102,0.0009748025917701944,0.13361402042706808,0.18257132225762404,0.3652390781405979,0.06796556516461842,0.07371794629039599,0.9682297812168108,nan,nan,nan,nan,nan,nan,nan,70.84552818536758
103,0.0009743104423235942,0.1346696034471194,0.18331575973865877,0.36667504722253963,0.0684611282051282,0.07363803732362312,0.9676840188135336,nan,nan,nan,nan,nan,nan,nan,70.95060583204031
104,0.0009738136609723967,0.13332167544960977,0.18234294783606433,0.36483611631803575,0.0684688271885905,0.07285341465634956,0.9677403149749658,nan,nan,nan,nan,nan,nan,nan,70.95798863470554
105,0.0009733122526196333,0.13307517600556215,0.1821253884937794,0.36450381393458275,0.06840182187831892,0.07271715248065544,0.9678772774996207,nan,nan,nan,nan,nan,nan,nan,74.70666034519672
106,0.0009728062222140018,0.13250732911129792,0.18166460298133819,0.3637151027379011,0.06816568411470186,0.07260812501896526,0.9680556637839478,nan,nan,nan,nan,nan,nan,nan,70.96523654460907
107,0.000972295574749818,0.13315074005226293,0.18223990153239267,0.364584281107206,0.06817427522379002,0.07300454802002732,0.9678954270975573,nan,nan,nan,nan,nan,nan,nan,69.51755262166262
108,0.0009717803152669663,0.132740514198939,0.18186782491275982,0.36402017280038385,0.06792783128508573,0.07284734213321195,0.9681734304354422,nan,nan,nan,nan,nan,nan,nan,71.1191719174385
109,0.0009712604488508497,0.13234668613473574,0.18142682301623425,0.3634861190526141,0.06775222576240328,0.07271904111667425,0.9682925540889091,nan,nan,nan,nan,nan,nan,nan,72.25854318588972
110,0.00097073598063234,0.1325775053103765,0.18159371480996814,0.3638116930137931,0.06803663662570171,0.07255373084509179,0.9681245128205128,nan,nan,nan,nan,nan,nan,nan,74.07679746299982
111,0.0009702069157877266,0.13221227378646533,0.18134951795061446,0.3633073029746373,0.06777973600364133,0.07262074101046882,0.968241681080261,nan,nan,nan,nan,nan,nan,nan,70.38538484275341
112,0.0009696732595386662,0.13399148542185624,0.18153989687642239,0.36575455996830974,0.0678145386132605,0.07250031011986041,0.9682367228038234,nan,nan,nan,nan,nan,nan,nan,70.55892656743526
113,0.0009691350171521301,0.13144932309786478,0.18075378122629343,0.362252011352052,0.0675233597329692,0.07254130056137156,0.9685887276589289,nan,nan,nan,nan,nan,nan,nan,70.54506555199623
114,0.0009685921939403538,0.1318759086728096,0.18107209509179184,0.3628509271081644,0.06709616628736155,0.0733255117584585,0.9685193639811864,nan,nan,nan,nan,nan,nan,nan,74.91488033533096
115,0.0009680447952607828,0.13211945590873558,0.18123862012592928,0.36318253262337796,0.06697469154908209,0.07337825641025641,0.9684370590198755,nan,nan,nan,nan,nan,nan,nan,71.5401951521635
116,0.0009674928265160214,0.13107803871730964,0.18065659536678805,0.36174242435612547,0.06734776149294493,0.07231836382946442,0.9685018771051433,nan,nan,nan,nan,nan,nan,nan,70.47132551670074
117,0.0009669362931537782,0.13099594531953335,0.18059196349188286,0.3616259381627145,0.06745763374298286,0.072121939614626,0.9685544057047489,nan,nan,nan,nan,nan,nan,nan,70.7390272244811
118,0.0009663752006668128,0.13053368782500427,0.18027546719010773,0.36097502760121686,0.0671481426187225,0.07213761553633743,0.9687114258837809,nan,nan,nan,nan,nan,nan,nan,70.91489004343748
119,0.0009658095545928816,0.13090789798398814,0.1805931370239721,0.36149751707751593,0.06739670823850706,0.07214639478076164,0.9685897897132454,nan,nan,nan,nan,nan,nan,nan,75.25807226449251
120,0.0009652393605146829,0.13038648809492587,0.1801484892656653,0.36077899159176674,0.06713468548020027,0.07204423001062055,0.9687940257927476,0.148703006953001,0.19514270510923987,0.3854292967254015,0.8454303140646335,0.10369292671825216,0.050876759217114244,0.9623063450159308,70.33747996389866
121,0.000964664624059802,0.13054895742734274,0.1801448197921408,0.3610115000181956,0.06700299074495525,0.07211320163859809,0.9688034786830526,nan,nan,nan,nan,nan,nan,nan,70.66811334341764
122,0.0009640853509006558,0.13066360869506996,0.1803008727810651,0.3611543788645606,0.06698383007130936,0.07219778243058717,0.9689111758458504,nan,nan,nan,nan,nan,nan,nan,70.59178887307644
123,0.0009635015467544365,0.13090711617966494,0.18046958543847672,0.3614822721467183,0.06708883750568957,0.07225848217265969,0.9687761055985434,nan,nan,nan,nan,nan,nan,nan,70.61437052488327
124,0.0009629132173830553,0.12916929000119368,0.1791893774180701,0.3590900993325052,0.06660237293278713,0.07160012259141253,0.969310375967228,nan,nan,nan,nan,nan,nan,nan,74.60171768069267
125,0.0009623203685930855,0.12996927406887213,0.1795782214478076,0.36020270089026973,0.06668450189652557,0.07189470854195115,0.9690316929145805,nan,nan,nan,nan,nan,nan,nan,70.80521574616432
126,0.0009617230062357055,0.1294160129725933,0.17918047516499772,0.35944357760321755,0.06662244879380974,0.0716410523441056,0.9692101775147929,nan,nan,nan,nan,nan,nan,nan,70.77319276332855
127,0.0009611211362066404,0.12992210295796394,0.17949084744348354,0.36012508404023186,0.06669623790016689,0.07183448460021241,0.9690803871946594,nan,nan,nan,nan,nan,nan,nan,71.06404336541891
128,0.0009605147644461045,0.129451823780934,0.1791831736932939,0.35948144924609254,0.06625767258382644,0.07197325686542255,0.96953317432863,nan,nan,nan,nan,nan,nan,nan,70.05678518861532
129,0.0009599038969387422,0.12954601462185383,0.17931720424632075,0.3596096006902311,0.06630741799423456,0.07205661417083903,0.9694895342133212,nan,nan,nan,nan,nan,nan,nan,74.10119735449553
130,0.0009592885397135693,0.12913057437042394,0.17880084406766802,0.3590337453761219,0.06598556819905932,0.0719575372477621,0.9698150229100289,nan,nan,nan,nan,nan,nan,nan,71.02283595502377
131,0.000958668698843913,0.1293311915298303,0.17893976169208012,0.35930634921458404,0.06611629434076771,0.07187210559854347,0.9695163647397967,nan,nan,nan,nan,nan,nan,nan,71.27189563959837
132,0.0009580443804473528,0.12878911337256432,0.17862632676187226,0.3585589404522752,0.06623921832802306,0.07137633014717039,0.9693514550144136,nan,nan,nan,nan,nan,nan,nan,71.58781798928976
133,0.0009574155906856588,0.12914803749819598,0.17874619988431195,0.35905948348584,0.06636419238355333,0.07153531057502654,0.9692151491427704,nan,nan,nan,nan,nan,nan,nan,69.92751989513636
134,0.0009567823357647325,0.12853560465574265,0.17823884108064025,0.3582014942792769,0.06611783947807616,0.07124097102108937,0.9694681693218025,nan,nan,nan,nan,nan,nan,nan,75.45003587007523
135,0.000956144621934544,0.12856516821682454,0.1781595877143074,0.35824673389148426,0.06608800849643454,0.07121964375663783,0.9694814286147777,nan,nan,nan,nan,nan,nan,nan,70.63403759151697
136,0.0009555024554890715,0.12803674123684566,0.17796902113677743,0.3574961188653564,0.0658811882870581,0.07121294249734486,0.9696303237748445,nan,nan,nan,nan,nan,nan,nan,70.66854337602854
137,0.0009548558427662385,0.12821328226228554,0.17798514021013503,0.3577587116921261,0.06605541981489911,0.07119839538764983,0.969550459717797,nan,nan,nan,nan,nan,nan,nan,70.00872431695461
138,0.0009542047901478514,0.1306311765909195,0.1784499497705204,0.36111857207672543,0.06609336610529509,0.07121247155211652,0.9695896428463056,nan,nan,nan,nan,nan,nan,nan,70.23422986268997
139,0.000953549304059537,0.12854657921691737,0.1781789653789258,0.35822135108144937,0.06587891852526172,0.07137806463359127,0.9696463067819754,nan,nan,nan,nan,nan,nan,nan,75.35420662164688
140,0.0009528893909706782,0.12836434205869834,0.17809348949324838,0.3579600428568658,0.06590996935214687,0.07133651585495372,0.9697378206645425,0.15257749676704407,0.19733517893718708,0.39037533947064124,0.8436036413290852,0.1089977241693218,0.04739863450159308,0.9611831770596267,69.9721978455782
141,0.0009522250573943508,0.1285270199974378,0.17826238831360947,0.35818588195078976,0.06598902746169018,0.07138899954483387,0.9695647507206797,nan,nan,nan,nan,nan,nan,nan,70.9828158468008
142,0.0009515563098872589,0.12752792505423227,0.1775126471134881,0.3567842718999831,0.06565062661204674,0.07093427158246093,0.9698781987558792,nan,nan,nan,nan,nan,nan,nan,70.43938256055117
143,0.0009508831550496706,0.12786211730043093,0.17744342127522378,0.35725724634630907,0.06562019481110605,0.07097260021241086,0.9698285698680018,nan,nan,nan,nan,nan,nan,nan,72.02667480707169
